No,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
146,Tue Oct 31 16:30:07 +0000 2023,1719391310145331205,"@gojekindonesia jawaban nya B. GoRide Comfort  ..  Nenek pikun lagi amnesia Di undang bertamu kerumah pak jaya Aku Doakan Gojek Indonesia   SEMOGA SEMAKIN SUKSES, MAJU DAN JAYA @gojekindonesia",0,0,0,0,in,231325196,1710559618827420123,_vitacahaya,https://twitter.com/_vitacahaya/status/1719391310145331205,negative,0.6726589798927307
147,Tue Oct 31 16:29:52 +0000 2023,1719391246979043438,"@ayopergilah @tgnigth @discountfess Harusnya keliatan potensinya soalnya ntr bayarnya tampilan gopay di gojek kak, aku gajadi garap ini tadi 😅",0,0,0,0,in,1167482776632717317,1719386245636501922,honeysweett_1,https://twitter.com/honeysweett_1/status/1719391246979043438,negative,0.9996708631515503
148,Tue Oct 31 16:28:23 +0000 2023,1719390873891532847,"@gojekindonesia Jawaban nya B. GoRide Comfort ✔  Nenek pikun lagi amnesia Di undang bertamu kerumah pak jaya Aku Doakan Gojek Indonesia   SEMOGA SEMAKIN SUKSES, MAJU DAN JAYA👍💚 @gojekindonesia",0,0,0,0,in,231325196,1710559618827420123,_vitacahaya,https://twitter.com/_vitacahaya/status/1719390873891532847,neutral,0.5342839956283569
149,Tue Oct 31 16:27:26 +0000 2023,1719390635554459898,tp kalo harga nya sama ak lebih milih gojek 🕺🏻,0,0,0,0,in,1194262346190868480,1719390635554459898,choisankth,https://twitter.com/choisankth/status/1719390635554459898,negative,0.517712414264679
150,Tue Oct 31 16:27:07 +0000 2023,1719390553740317013,Grab cause gojek mahal,0,0,0,0,hi,1324019009390407680,1719390553740317013,serenacier,https://twitter.com/serenacier/status/1719390553740317013,negative,0.999805748462677
151,Tue Oct 31 16:25:40 +0000 2023,1719390190073180354,@recvarg LUPA NYERTAIN RESTONYA. ada jualan tahun gimbal gtu via gojek di fatmawati,0,0,0,0,in,1688573266372542464,1719385798884376794,memeksure,https://twitter.com/memeksure/status/1719390190073180354,neutral,0.9997285008430481
152,Tue Oct 31 16:25:09 +0000 2023,1719390058044883307,"Samaaaa, apalagi klo ditanya abang gojek😭",0,0,0,0,in,3988568532,1719390058044883307,scaleeeee,https://twitter.com/scaleeeee/status/1719390058044883307,positive,0.8559427857398987
153,Tue Oct 31 16:24:38 +0000 2023,1719389927618875478,see i use gojek all the time bc it has more stuff in it tp kl pengen hemat pake grab.. krn lebih murah walaupun cm beda 1k atau 500,0,0,0,0,in,1679456680592154624,1719389927618875478,zyaims,https://twitter.com/zyaims/status/1719389927618875478,positive,0.9484142065048218
154,Tue Oct 31 16:24:33 +0000 2023,1719389910229192708,gojek person bcs i love the template message nya since i always order gojek pas lg siap2 jd fitur template nya bener2 membantu pas lg kerepotan,0,1,0,1,in,1265484901245161472,1719389910229192708,alyaricano,https://twitter.com/alyaricano/status/1719389910229192708,positive,0.9985009431838989
155,Tue Oct 31 16:24:19 +0000 2023,1719389848237494473,@cudble Gojek soalnya males kebanyakan app,0,0,0,0,in,71940548,1719337026800210429,indirrrrra,https://twitter.com/indirrrrra/status/1719389848237494473,neutral,0.9979867935180664
156,Tue Oct 31 16:23:41 +0000 2023,1719389689587916910,Gojek. Gangerti grab,0,1,0,0,lt,747348350089887745,1719389689587916910,twominutesrule,https://twitter.com/twominutesrule/status/1719389689587916910,negative,0.970655083656311
157,Tue Oct 31 16:22:26 +0000 2023,1719389376436994132,@rmdhanirz sg karo gojek a,0,2,0,0,in,1249610572837965829,1719323221881930147,putratk3,https://twitter.com/putratk3/status/1719389376436994132,neutral,0.9997190833091736
158,Tue Oct 31 16:20:34 +0000 2023,1719388903822754189,"@ernestprakasa ekosistem goto nih asik, enak. Dr mulai gojek, toped, fintech, jago. Setiap waktu sy pasti gunakan. Sy driver gojek seneng rasanya berjuang bersama2. Tp jika system seperti indriver awal sama persis digunakan pendapatan pasti ga akan terpenuhi. Tp jika system lebih baik its ok",0,0,0,1,in,1091205174226370565,1719327523996385599,taekeb0,https://twitter.com/taekeb0/status/1719388903822754189,positive,0.9997711777687073
159,Tue Oct 31 16:19:29 +0000 2023,1719388633898406192,"@ernestprakasa Gojek Ambil untung 20% ke driver, kalau gofood ambil untung juga 20% ke Merchant, harusnya perusahaan ini untung bejubel, anehnya laporan keuangannya rugi 😂😂😂",0,0,0,2,in,50977432,1719327523996385599,dekurisme,https://twitter.com/dekurisme/status/1719388633898406192,negative,0.9993513226509094
160,Tue Oct 31 16:18:11 +0000 2023,1719388304251232340,Tweeting while holding back my scream and tears di boncengan mas2 gojek hits different i swear,0,0,0,0,en,860873837113507841,1719388063766605856,americanaurrr,https://twitter.com/americanaurrr/status/1719388304251232340,neutral,0.9996516704559326
161,Tue Oct 31 16:18:04 +0000 2023,1719388277944524806,@convomf kok lu mau nder? lagian itu yg minta boncengan apa gak punya aplikasi / duit buat pesen gojek,0,1,0,1,in,1347617605423562752,1719387625872859610,cockptail,https://twitter.com/cockptail/status/1719388277944524806,negative,0.9997203946113586
162,Tue Oct 31 16:17:52 +0000 2023,1719388224865653075,@cudble ugh… gojek i think 😀,0,0,0,0,en,1153216806,1719337026800210429,ashirazamita,https://twitter.com/ashirazamita/status/1719388224865653075,neutral,0.9990781545639038
163,Tue Oct 31 16:17:45 +0000 2023,1719388194968576363,lu kata beli BBM bisa nego kali woy @.gojek,0,0,0,0,in,1704909610745036800,1719388194968576363,looplipops,https://twitter.com/looplipops/status/1719388194968576363,neutral,0.999704897403717
164,Tue Oct 31 16:16:04 +0000 2023,1719387774258962800,Gojek karna walaopun mehong tapi w males donlod app lagi dan nambah digi wallet baru 😣 oh ya saya cinta ploduk2 endonesa 🇮🇩🇮🇩🇮🇩,0,0,0,0,in,356687694,1719387774258962800,kittynism,https://twitter.com/kittynism/status/1719387774258962800,positive,0.9985730648040771
165,Tue Oct 31 16:16:01 +0000 2023,1719387759109157071,"@fullmoonfolks padahal mah klo di aplikasi bayar 15rb, uang masuk ke gojek paling cuma ceban",0,0,0,0,in,1296402433266991104,1719234249298153737,bugnvil,https://twitter.com/bugnvil/status/1719387759109157071,negative,0.9969431757926941
166,Tue Oct 31 16:15:29 +0000 2023,1719387625860248018,"gojek bgt gw gatau knp tiap pale grab ada aja sialnya..titik gak pas pdhl jls jls di gua udh bnr, dimarahin grab grgr gatau tempatnya, banyak deh gw kapok",0,0,0,0,in,1339464602157948928,1719387625860248018,lalardhn,https://twitter.com/lalardhn/status/1719387625860248018,negative,0.9998584985733032
167,Tue Oct 31 16:13:27 +0000 2023,1719387115602247970,@anginributmu BEUHHH DIA BLM LIAT AJH pas abang gojek effort nulis selamat makan cantik karena dia kira sama anunya blm ditulis 😭😭😭🤝🏻❤aowkwowkok lah gweh mah ngomong ril kan emg cantiknya ak mau makan jadinya aku ucapin😍,0,1,0,1,in,506789518,1719384195368440320,honeywoon95,https://twitter.com/honeywoon95/status/1719387115602247970,negative,0.7956806421279907
168,Tue Oct 31 16:10:01 +0000 2023,1719386249864323354,"Makannya lama, ngobrol lama, giliran abang gojek udh jemput “eh foto dlu kali” hmmmm https://t.co/mGoNZDRo3H",0,0,2,0,in,1552504976177393666,1719386249864323354,mutiaraca6,https://twitter.com/mutiaraca6/status/1719386249864323354,negative,0.9988027811050415
169,Tue Oct 31 16:10:00 +0000 2023,1719386246311747815,@_wajrefynnaej Jauh banget😭😭😭😭😭😭 bukan gempor lagi ini mah jee pingsan berasa hiking😭 tapi semoga aja nanti banyak gojek ya. Liat aja nantu waktu twice gimana,0,1,0,0,in,924516350403395584,1719308615402799158,pxsvn,https://twitter.com/pxsvn/status/1719386246311747815,negative,0.9872347712516785
170,Tue Oct 31 16:09:55 +0000 2023,1719386227701588312,Gojek kontol,0,0,0,0,in,781122755655860225,1719386227701588312,dimasdwispp,https://twitter.com/dimasdwispp/status/1719386227701588312,negative,0.9995585083961487
171,Tue Oct 31 16:09:49 +0000 2023,1719386202267414584,"disini gak ada gojek, gak ada grab, ongkir shopee juga mahal 😭 gue gak bisa bawa motor atau mobil 😭",0,0,0,0,in,2417404958,1719386199641755977,nagapirang,https://twitter.com/nagapirang/status/1719386202267414584,negative,0.9997956156730652
172,Tue Oct 31 16:09:18 +0000 2023,1719386068716486740,"@fullmoonfolks ngikutin inDrive? Padahal kupikir gojek udah bagus krn punya fare yg fix, setidaknya ngebelain driver gitu krn kepemilikan motor + bayar pajak + maintenance kan ditanggung driver. beda sm armada public transport legit kayak bluebird kan.",0,0,0,0,in,1166748212184485889,1719234249298153737,arianasingaw,https://twitter.com/arianasingaw/status/1719386068716486740,negative,0.9996013045310974
173,Tue Oct 31 16:08:39 +0000 2023,1719385907839815746,@cudble gojek person😋,0,0,0,0,in,1223221650688114688,1719337026800210429,oftheseasss,https://twitter.com/oftheseasss/status/1719385907839815746,neutral,0.9996674060821533
174,Tue Oct 31 16:08:09 +0000 2023,1719385781666820120,Fitur yang mungkin g akan gw pake. Tujuan gw pake gojek supaya biaya jelas wkwkkw,0,0,0,0,in,761403132,1719385781666820120,imnotloverboy,https://twitter.com/imnotloverboy/status/1719385781666820120,neutral,0.9503391981124878
175,Tue Oct 31 16:07:06 +0000 2023,1719385518868500498,"indrive aja udah mulai perlahan berhentiin nego tarif, nih gojek malah memulai hadeh",0,0,0,0,in,1251174099696533506,1719385518868500498,sunsunfloew_,https://twitter.com/sunsunfloew_/status/1719385518868500498,negative,0.9445575475692749
176,Tue Oct 31 16:06:18 +0000 2023,1719385313850904666,@cudble gojek mfs usually bring better conversations,0,0,0,0,en,1239373885969035264,1719337026800210429,StillAwoken,https://twitter.com/StillAwoken/status/1719385313850904666,neutral,0.9996825456619263
177,Tue Oct 31 16:05:17 +0000 2023,1719385059927736710,"pagi naik beam sama afri ke st, lnjut naik krl ke cawang, pindah ke halte cawang dan lnjut naik 9c ke gbk, jaki ke kpp, naik lift ke lntai 18, comvis turun naik lantai, slsai gas gi naik tj, plg dari gi jaki ke st sudirman &gt  manggarai &gt  arah depok, st ui pesen gojek smpe kost",0,1,0,0,in,1661431534732312577,1719384907586404449,lemoonspice,https://twitter.com/lemoonspice/status/1719385059927736710,positive,0.9865046143531799
178,Tue Oct 31 16:04:29 +0000 2023,1719384857242218620,grabfood all the way. yakali gw pake gojek yg mahal itu. goplusnya jg ga se worth grab subscriptions kl kata gw😌,0,0,0,0,in,1134662565680672768,1719384857242218620,lunestreIIas,https://twitter.com/lunestreIIas/status/1719384857242218620,negative,0.9995287656784058
179,Tue Oct 31 16:04:24 +0000 2023,1719384836174172230,"GUEEE TIAP NAIK GOJEK BILANGNYA UMUR 35THN, trs mereka kyk 'hah masa sih? Ko keliatannya muda bgt' TRS GUE JAWAB 'HEHEE IYA PAK, PAKE SKINCARE YANG KANDUNGAN ANTI AGINGNYA KENCENG + DUIT BULANAN SUAMI LANCAR' 🤭🤭",0,0,0,0,in,1083344152748732417,1719384836174172230,brujkscge2,https://twitter.com/brujkscge2/status/1719384836174172230,positive,0.9950760006904602
180,Tue Oct 31 16:04:20 +0000 2023,1719384822630727732,"@cudble gojek for transportation, grab for food delivery",0,0,0,0,en,338956316,1719337026800210429,heyitsjessieee_,https://twitter.com/heyitsjessieee_/status/1719384822630727732,neutral,0.9970301389694214
181,Tue Oct 31 16:04:01 +0000 2023,1719384741206749365,"@gerbongbagasi @fullmoonfolks Opang pun 100% penghasilan buat dia, bahkan ongkosnya lebih gede. Ini gojek dah gede, potongan ke driver juga gede. Dosanya banyak itu karyawan yg ngajuin fitur kaya gini",0,0,0,5,in,211780505,1719234249298153737,Ridwannurm,https://twitter.com/Ridwannurm/status/1719384741206749365,negative,0.9998358488082886
182,Tue Oct 31 16:03:24 +0000 2023,1719384585774231791,"obviously gojek person, males nambah apps di hp dan top up e wallet segala macem, even top up shopee pay pun magerr",0,0,0,0,en,310658320,1719384585774231791,wonderbui,https://twitter.com/wonderbui/status/1719384585774231791,neutral,0.9826661348342896
183,Tue Oct 31 16:02:59 +0000 2023,1719384479364751674,@cudble gojek walo mahal,0,0,0,0,in,1276028825214697473,1719337026800210429,Faaalin__,https://twitter.com/Faaalin__/status/1719384479364751674,negative,0.9998003840446472
184,Tue Oct 31 16:01:20 +0000 2023,1719384065600798923,gojek… i’m very loyal to gojek idk why,0,0,0,1,en,454937590,1719384065600798923,sqimow,https://twitter.com/sqimow/status/1719384065600798923,neutral,0.9996416568756104
185,Tue Oct 31 16:01:11 +0000 2023,1719384026216386993,"@kumparan Gausah kali? Gojek tarifnya udah tergolong murah, ketimbang pake opang sering kena 'tembak' semau drivernya.",0,0,0,0,in,1148129628248084481,1719193860818293211,kazvkl,https://twitter.com/kazvkl/status/1719384026216386993,negative,0.9990710020065308
186,Tue Oct 31 16:01:07 +0000 2023,1719384009783009433,"@jums051707 iya sih krn disini sepi jadi jarang ada kendaraan umum, gw selama disini jg ga pernah naek angkot, paling minimal gojek atau ngga ya bawa kendaraan sendiri 🤏🏻 justru enak sepii itu ga penuh hiruk pikuk wargaaa",0,1,0,0,in,1116194867611230209,1719269401227329661,w00zissi,https://twitter.com/w00zissi/status/1719384009783009433,positive,0.9996141195297241
187,Tue Oct 31 15:59:50 +0000 2023,1719383690105729080,"gojek sih seringnya, kalo makanan shopee",0,0,0,0,in,1391960601044217856,1719383690105729080,pokaribits,https://twitter.com/pokaribits/status/1719383690105729080,negative,0.999315619468689
188,Tue Oct 31 15:59:40 +0000 2023,1719383645868445976,Orang sini kalo nego mah afgan. Kt aku si mending kluar gojek aja 😶,0,0,0,0,in,85548145,1719383645868445976,babumihoyo,https://twitter.com/babumihoyo/status/1719383645868445976,negative,0.9994971752166748
189,Tue Oct 31 15:59:00 +0000 2023,1719383477127364692,Gojek. Grab map nya jelek,0,0,0,0,in,1333196669865771009,1719383477127364692,needstaeil,https://twitter.com/needstaeil/status/1719383477127364692,negative,0.9998494386672974
190,Tue Oct 31 15:57:36 +0000 2023,1719383125980221763,@cudble gojek ☝🏻,0,0,0,0,in,1016352529204953088,1719337026800210429,notcherrywaves,https://twitter.com/notcherrywaves/status/1719383125980221763,neutral,0.9996004700660706
191,Tue Oct 31 15:57:16 +0000 2023,1719383043939721566,"@Axtrophysics @sbmptnfess Kadang kesian gak sih?? Pernah ada temenku yg curhat gabisa bayar ukt karna bpk nya cuman gojek dan ibunya irt, ngajuin kipk ga tembus tp giliran yg hedon hedon tembus. Gatau tuh sistem pemilihannya kyk gimna🤦🏻‍♀️",0,2,0,3,in,1546420707453972481,1719010017129734425,SatoruGojoWifes,https://twitter.com/SatoruGojoWifes/status/1719383043939721566,negative,0.9996345043182373
192,Tue Oct 31 15:57:11 +0000 2023,1719383019709141176,"30/122 Aulus  Rating 7,5/10  -Hero late game buanget, ke press di awal susah bgt buat bisa comeback, kalo udh gitu jadi gojek doang jalan2 antar lane https://t.co/D4C3qMXkMw",0,1,0,0,in,563679624,1718301474542006545,alvinwidodo_,https://twitter.com/alvinwidodo_/status/1719383019709141176,negative,0.9656473994255066
193,Tue Oct 31 15:57:10 +0000 2023,1719383017947636047,[PP]  Hi Sponsorhip Hunter 😍  Hima/BEM/UKM atau organisasi kamu lagi ada kegiatan/event dan butuh dana sponsorship?  Yuk submit proposal kegiatan/event kamu disini: gjk*id/LAK-Semarang  Selain dapat sponsorship km jg bisa dapetin voucher khusus utk kegiatan kamu dr Gojek.💚 https://t.co/HrE99Ke3J6,0,0,0,0,in,1187284958370398209,1719383017947636047,unnesmenfess,https://twitter.com/unnesmenfess/status/1719383017947636047,neutral,0.8708404898643494
194,Tue Oct 31 15:54:42 +0000 2023,1719382397039546438,yg harus di nego itu biaya yg dipotong sama gojek yg besarnya hampir setengah dr yg diperoleh drivernya,0,0,0,0,in,3284858682,1719382397039546438,psjnoona,https://twitter.com/psjnoona/status/1719382397039546438,neutral,0.9453633427619934
195,Tue Oct 31 15:54:33 +0000 2023,1719382359190167873,@ernestprakasa Ya krn itu dulu orang banyak beralih ke gojek krn murah.. kalo hanya karena online doang tapi harganya sama (ato lebih mahal) kayak ojek pengkolan mgkn ojek pengkolan masih banyak ampe skrg 🤷🏻‍♂️,0,0,0,1,in,56718182,1719327523996385599,dani_dosed,https://twitter.com/dani_dosed/status/1719382359190167873,negative,0.9998045563697815
196,Tue Oct 31 15:53:58 +0000 2023,1719382211231941076,gojek person👍🏻 gtau knp menurutku grab  itu app nya rada ngebingungin (mungkin krna gabiasa make),0,0,0,0,in,1416619585239846915,1719382211231941076,forgentleshua,https://twitter.com/forgentleshua/status/1719382211231941076,negative,0.9991408586502075
197,Tue Oct 31 15:53:57 +0000 2023,1719382205942919233,"@LiongkyTan Cek bau pandan gk, Kalo bau brrti abis bawa musang lahiran 😄",0,0,0,0,in,918536151652114432,1719226247543443748,typeR_gojek,https://twitter.com/typeR_gojek/status/1719382205942919233,negative,0.9855329394340515
198,Tue Oct 31 15:53:02 +0000 2023,1719381975126212720,@fullmoonfolks Kayaknya gojek sama grab nih butuh pesaing yang ga seenaknya sama driver.,0,0,0,0,in,490417289,1719234249298153737,arescience,https://twitter.com/arescience/status/1719381975126212720,neutral,0.931842565536499
199,Tue Oct 31 15:52:30 +0000 2023,1719381844645568750,"@cudble Gojek, soalnya kalo top up ovo ada potongannya",0,0,0,0,in,2598053992,1719337026800210429,ssc1enty_xx,https://twitter.com/ssc1enty_xx/status/1719381844645568750,neutral,0.9260480403900146
200,Tue Oct 31 15:52:08 +0000 2023,1719381749799821376,@metaatat @horrorette @teybetimpact Ke arab nya naik gojek?,0,0,0,0,in,1409937922468372481,1719250074629472355,kweksong,https://twitter.com/kweksong/status/1719381749799821376,neutral,0.9994162321090698
201,Tue Oct 31 15:51:55 +0000 2023,1719381696653697461,@cudble gojek dongg,0,0,0,0,in,1331992150070816770,1719337026800210429,storiesay,https://twitter.com/storiesay/status/1719381696653697461,neutral,0.9994844198226929
202,Tue Oct 31 15:51:52 +0000 2023,1719381683701764344,Hacknya tiap senin claim vocer gojek kalo udh habis balik lg ke grab pake unlimited wkwkwkwkw,0,0,0,0,in,3240755348,1719381683701764344,Luuvy17,https://twitter.com/Luuvy17/status/1719381683701764344,neutral,0.9780344367027283
203,Tue Oct 31 15:51:44 +0000 2023,1719381648033354181,"@cudble grab, meski agak mahal dikit lebih paham aja sih cara penggunaan nya. gojek masih agak bingung 😭",0,0,0,0,in,1188708950805319680,1719337026800210429,pocilie__,https://twitter.com/pocilie__/status/1719381648033354181,negative,0.9997093081474304
204,Tue Oct 31 15:50:48 +0000 2023,1719381415215923333,@zonaojol Kebijakan gojek makin kesini makin kesana,0,0,0,0,in,847283607701868545,1719249825156501737,Masaaadittt,https://twitter.com/Masaaadittt/status/1719381415215923333,neutral,0.998944103717804
205,Tue Oct 31 15:50:42 +0000 2023,1719381388624035878,"di bandung gojek person, di nangor grab person HAJAKAKSHSJ grabhemat🤭😻🥰🥰🤙🏻🤙🏻",0,0,0,0,in,1597084855682347008,1719381388624035878,unasaurs,https://twitter.com/unasaurs/status/1719381388624035878,neutral,0.9977161884307861
206,Tue Oct 31 15:50:24 +0000 2023,1719381312514261213,"@jogmfs Pake aplikasi aja, go transit dari gojek",0,0,0,0,in,1471916981825638400,1719373358243180773,fvckinalle,https://twitter.com/fvckinalle/status/1719381312514261213,neutral,0.9997020363807678
207,Tue Oct 31 15:49:33 +0000 2023,1719381101326831946,Gojek going full circle.,0,0,0,0,en,62275456,1719381101326831946,nevanov,https://twitter.com/nevanov/status/1719381101326831946,positive,0.8047876954078674
208,Tue Oct 31 15:49:07 +0000 2023,1719380990966276587,Bukannya dulu awal Gojek dibikin biar gak ada tawar menawar harga gak standar kek gini?,0,1,0,0,in,62275456,1719380990966276587,nevanov,https://twitter.com/nevanov/status/1719380990966276587,negative,0.9738495945930481
209,Tue Oct 31 15:47:57 +0000 2023,1719380696995897526,@cudble gojek,0,0,0,0,in,1704790818283040768,1719337026800210429,kalyahere,https://twitter.com/kalyahere/status/1719380696995897526,neutral,0.9992051720619202
210,Tue Oct 31 15:46:15 +0000 2023,1719380268161851780,"HAMPIR KU TABRAK ITU GOJEK POSISI SAYA MO NYALIP YA ANJIRT UNTUNG KAGA JATUH SAMA NABRAK , sapa kaga emosi kita posisi nyalip aku sama kakak mo nyalip tuh orang tiba” nyalain sent ke kanan keadaan kita juga udah ngambil gas pol lah dia pelan ya ku salip sebelah kanan lah",0,2,0,0,in,1300421105593712640,1719380268161851780,kookieuo,https://twitter.com/kookieuo/status/1719380268161851780,negative,0.9997289776802063
211,Tue Oct 31 15:46:02 +0000 2023,1719380213648523471,inget bgt lagi gw nangis di kfc malioboro TENGAH MALEM sambil ikut charge hp 😞 terus pulang ke Elle naik gojek mas gojeknya baik kayanya waktu itu dia ngeh aku habis nangis dia ngomongnya lembuuuuut bgt DAN super hati-hati emg mas mas jawa tuh begitu semua ya?? kaga ahhhhh,0,1,0,0,in,1209500623164411904,1719379532099260871,naddior,https://twitter.com/naddior/status/1719380213648523471,negative,0.998898983001709
212,Tue Oct 31 15:44:59 +0000 2023,1719379952838254706,"kamu driver gojek, main layanan apa? gofood, gosend  mana paten goridelah bisa nego2",1,1,0,1,in,1403843349300215808,1719379952838254706,DoneWipe_,https://twitter.com/DoneWipe_/status/1719379952838254706,neutral,0.9996539354324341
213,Tue Oct 31 15:43:11 +0000 2023,1719379498901340619,"@kumparan Sebuah uji coba yang sudah terbayang akan menimbulkan problema baru bagi gojek. Entah mungkin driver yang jadi semakin males dengan gojek, keributan yang bisa terjadi antara driver dan passenger, penurunan image gojek untuk dipakai konsumen, dll",0,1,0,0,in,422363314,1719193860818293211,BagsBigsBugs,https://twitter.com/BagsBigsBugs/status/1719379498901340619,negative,0.9927782416343689
214,Tue Oct 31 15:42:02 +0000 2023,1719379207590219913,@of7aden I'll be your gojek kalau disana,0,0,0,0,in,1586654673880350720,1718688471131599039,aiigrette,https://twitter.com/aiigrette/status/1719379207590219913,neutral,0.9975175857543945
215,Tue Oct 31 15:41:57 +0000 2023,1719379188753609111,Goto nih emang udh abis ide buat sahamnya yg ga ketolong merah membara ga pernah ijo itu ya?? Sampe segininya. Biaya applikasi u noh.   I never order anything from gojek for quite some time. Lebih sering ijo satu lagi sama copi. Pake gojek cuman karena gopaynya link ke bibit,0,0,0,0,in,909422252919111681,1719379188753609111,_ysane,https://twitter.com/_ysane/status/1719379188753609111,negative,0.9995812773704529
216,Tue Oct 31 15:38:31 +0000 2023,1719378324361998660,"@kumparan Sudah waktunya @gojekindonesia ganti ceo atau pimpinan. Dibayar mahal masak malah bikin ide super tolol dan malah akan makn menyulitkan konsumen dan customer gini. Hapus, tuh, biaya aplikasi dll yg bikin malah pakai gojek!!!",0,0,0,0,in,1483042110299598852,1719193860818293211,PenyukaBacaan,https://twitter.com/PenyukaBacaan/status/1719378324361998660,negative,0.9998588562011719
217,Tue Oct 31 15:37:55 +0000 2023,1719378172498882856,@KediriFess Sumber 78.000 mudun braan liyane gojek,0,0,0,0,in,1478796218968862722,1719313462663524763,ozy_kabol,https://twitter.com/ozy_kabol/status/1719378172498882856,neutral,0.999661922454834
218,Tue Oct 31 15:35:43 +0000 2023,1719377619580571655,@kumparan Gojek goblok sih kalo kebijakan nya bener bener kaya gini tanpa ada solusi penetapan harga yang kongkrit.  lu mikirin produk lu doang kaga mikirin orang,0,0,0,0,in,1346806799526051840,1719193860818293211,feelemptyz,https://twitter.com/feelemptyz/status/1719377619580571655,negative,0.9998525381088257
219,Tue Oct 31 15:34:59 +0000 2023,1719377434095849726,@rdolly kalo gojek yang ini fee-nya regular atau beda kak,0,0,0,0,in,1377548528990314499,1719370596050747511,GlNGSUL,https://twitter.com/GlNGSUL/status/1719377434095849726,neutral,0.9848559498786926
220,Tue Oct 31 15:34:45 +0000 2023,1719377377455968589,"@yourcyberloverr Mas ini cakep aslinya, mana ketemu pas lg nunggu gojek😆",0,1,0,0,in,1202977914028875776,1719303322539340054,900dayalways,https://twitter.com/900dayalways/status/1719377377455968589,negative,0.9766783118247986
221,Tue Oct 31 15:33:51 +0000 2023,1719377151231967331,"Luh fikir gue gf rent ga effort mandi luluran curly in rambut make up milih baju naik krl naik gojek kesana kemari? lu kira gue ngangkang doang kali anjg, ah luh bikin emosi ajah",0,9,5,25,in,1402259608220041216,1719377151231967331,biancoenero__,https://twitter.com/biancoenero__/status/1719377151231967331,negative,0.9998400211334229
222,Tue Oct 31 15:31:15 +0000 2023,1719376494286508445,"@fullmoonfolks pada pelit2 amat anjir naik gojek juga udh sering dikasih voucher discount kok. ga seberapa pendapatan drivernya, mana suka dapet customer rese lg. semoga driver2 dikasih banyak pahala sm allah",0,0,0,0,in,1163076139591467010,1719234249298153737,cheesyyycheese,https://twitter.com/cheesyyycheese/status/1719376494286508445,positive,0.999427855014801
223,Tue Oct 31 15:30:16 +0000 2023,1719376249171120402,gojek,0,0,0,0,in,1455498719667777545,1719376249171120402,kaqyoin,https://twitter.com/kaqyoin/status/1719376249171120402,negative,0.5234458446502686
224,Tue Oct 31 15:30:09 +0000 2023,1719376218175496482,Ada yg naik gojek ampe cengtri ama abang gojeknya jir gua saksi hidup,0,1,0,0,in,1330795817041420289,1719376218175496482,AuroraForHim,https://twitter.com/AuroraForHim/status/1719376218175496482,neutral,0.999705970287323
225,Tue Oct 31 15:29:24 +0000 2023,1719376027192074418,kasian sih nanti takut kena imbas ke drivernya. apalagi liat mayoritas pengguna gojek dari kalangan ekonomi mana? nanti bukannya lebih untung malah beban ke driver:( dan jadi persoalan baru,0,0,0,0,in,1113790499561721856,1719376027192074418,lovelybearkim,https://twitter.com/lovelybearkim/status/1719376027192074418,negative,0.999832034111023
226,Tue Oct 31 15:29:16 +0000 2023,1719375995890000101,"Jadi keinget pernah dikepoin abang gojek masih single atau gimana, ku jawab aja sama suami. Gatau suami yang mana",0,1,0,0,in,1380440179073114116,1719375995890000101,siennamonbun,https://twitter.com/siennamonbun/status/1719375995890000101,negative,0.9993762373924255
227,Tue Oct 31 15:29:15 +0000 2023,1719375993348243526,@jogmfs pkee gojek kak klo misal gapunyaa flazz,0,0,0,0,in,1623748608632983553,1719373358243180773,cifataay,https://twitter.com/cifataay/status/1719375993348243526,neutral,0.9996805191040039
228,Tue Oct 31 15:28:30 +0000 2023,1719375800783585512,Baru keinget td pagi dapet gojek s2 psikologi trs udh sempet jadi hrd di bank bca trs dia resign gara2 ga bisa kerja sama orang,0,1,0,0,in,1507913497325486081,1719375800783585512,YourBoyDVA,https://twitter.com/YourBoyDVA/status/1719375800783585512,negative,0.9941593408584595
229,Tue Oct 31 15:28:13 +0000 2023,1719375731787276384,@kegblgnunfaedh Laporin aja platnya ke gojek,0,0,0,0,in,55602108,1719025347692536133,AngeloPardosi17,https://twitter.com/AngeloPardosi17/status/1719375731787276384,neutral,0.9969704151153564
230,Tue Oct 31 15:27:48 +0000 2023,1719375624765321711,@angelicxties abang gojek yang jemput,0,1,0,0,in,765936976625299459,1719372991774269490,hxeyiin,https://twitter.com/hxeyiin/status/1719375624765321711,neutral,0.9996795654296875
231,Tue Oct 31 15:26:53 +0000 2023,1719375397463421019,@jogmfs pake go transit (app gojek) tinggal siapin saldo nya aja scan pas masuk antrian dah selesai....  klo mau pake kartu krl ya bikin siapin duit brp ya lupa ... tp mending pke go transit sih gampang murah,0,1,0,1,in,992824384904548352,1719373358243180773,perih_atin,https://twitter.com/perih_atin/status/1719375397463421019,positive,0.9975643157958984
232,Tue Oct 31 15:26:03 +0000 2023,1719375188150882785,@ftryjw0304 aku juga rela panas'an nek gojek kalau yg dateng ikeu☝😩,0,0,0,0,in,1541297389385809920,1719364130791170313,_only4lhs,https://twitter.com/_only4lhs/status/1719375188150882785,neutral,0.9145023226737976
